0,0.37,111.47
1,0.47,83.06
2,0.5,77.01
3,0.52,73.04
4,0.53,70.26
5,0.55,66.22
6,0.54,68.52
7,0.55,65.52
8,0.54,67.49
9,0.56,67.22
10,0.56,68.0
11,0.56,67.81
12,0.56,67.38
13,0.57,67.09
14,0.56,67.07
15,0.56,67.19
16,0.56,68.24
17,0.56,71.82
18,0.56,68.88
19,0.57,70.73
20,0.57,73.19
21,0.57,71.65
22,0.57,74.27
23,0.57,72.15
24,0.56,73.77
25,0.57,71.12
26,0.57,74.23
27,0.57,73.98
28,0.57,74.21
29,0.57,76.08
30,0.57,74.31
31,0.57,75.58
32,0.57,76.92
33,0.57,75.94
34,0.57,78.66
35,0.57,76.02
36,0.57,76.75
37,0.57,79.5
38,0.57,82.67
39,0.57,82.64
40,0.57,80.48
41,0.57,81.43
42,0.57,81.95
43,0.57,81.14
44,0.57,82.39
45,0.57,82.47
46,0.57,81.43
47,0.57,83.64
48,0.58,84.57
49,0.57,85.89
