0,0.37,111.54
1,0.47,83.03
2,0.5,76.03
3,0.52,73.64
4,0.53,69.81
5,0.55,66.73
6,0.54,68.36
7,0.55,66.73
8,0.54,67.73
9,0.56,65.8
10,0.56,65.9
11,0.56,66.41
12,0.56,66.38
13,0.57,66.34
14,0.57,66.42
15,0.57,66.41
16,0.57,66.95
17,0.56,70.41
18,0.57,69.38
19,0.57,69.86
20,0.56,73.97
21,0.57,70.72
22,0.57,72.97
23,0.58,71.21
24,0.57,73.17
25,0.57,70.31
26,0.57,73.36
27,0.57,74.01
28,0.57,74.55
29,0.57,74.96
30,0.57,74.6
31,0.58,74.46
32,0.57,77.78
33,0.57,75.26
34,0.57,77.51
35,0.57,75.67
36,0.58,76.69
37,0.57,77.23
38,0.57,80.27
39,0.57,80.04
40,0.58,78.51
41,0.57,81.27
42,0.57,82.09
43,0.58,81.05
44,0.57,82.36
45,0.58,82.5
46,0.58,79.81
47,0.57,82.61
48,0.58,83.78
49,0.57,88.08
