0,0.37,111.01
1,0.47,83.59
2,0.5,76.32
3,0.52,73.57
4,0.53,69.81
5,0.55,66.89
6,0.54,68.88
7,0.55,67.27
8,0.54,66.94
9,0.56,66.96
10,0.56,66.6
11,0.55,69.45
12,0.56,66.94
13,0.57,65.96
14,0.57,67.18
15,0.57,66.36
16,0.57,66.9
17,0.56,72.01
18,0.56,69.51
19,0.57,70.85
20,0.56,73.66
21,0.57,71.07
22,0.57,73.18
23,0.57,71.26
24,0.56,73.84
25,0.57,72.07
26,0.57,74.16
27,0.57,72.78
28,0.57,74.26
29,0.57,76.75
30,0.57,74.44
31,0.57,75.2
32,0.57,76.61
33,0.57,76.03
34,0.57,79.51
35,0.57,76.8
36,0.57,76.84
37,0.57,79.49
38,0.57,80.23
39,0.57,80.26
40,0.58,77.8
41,0.57,81.87
42,0.57,81.98
43,0.57,82.16
44,0.57,81.44
45,0.57,82.99
46,0.58,81.15
47,0.57,84.16
48,0.58,85.24
49,0.57,86.16
