0,0.38,108.44
1,0.48,82.81
2,0.51,74.76
3,0.51,74.0
4,0.53,68.82
5,0.54,68.04
6,0.55,65.93
7,0.55,67.16
8,0.55,66.21
9,0.56,65.57
10,0.56,66.14
11,0.56,66.22
12,0.56,65.47
13,0.56,68.5
14,0.56,68.44
15,0.56,67.78
16,0.56,68.41
17,0.56,70.51
18,0.56,70.19
19,0.57,66.71
20,0.57,68.2
21,0.57,71.01
22,0.57,71.59
23,0.57,72.43
24,0.57,71.78
25,0.57,72.71
26,0.57,72.87
27,0.57,74.0
28,0.57,72.73
29,0.57,76.64
30,0.57,74.23
31,0.57,75.16
32,0.57,76.74
33,0.57,73.55
34,0.57,79.25
35,0.57,77.87
36,0.57,79.53
37,0.57,78.1
38,0.57,80.07
39,0.57,81.2
40,0.57,79.53
41,0.57,79.82
42,0.57,84.67
43,0.57,81.41
44,0.56,83.31
45,0.57,85.96
46,0.57,81.91
47,0.57,82.82
48,0.57,87.66
49,0.57,85.5
50,0.57,86.74
51,0.58,84.27
52,0.57,88.69
53,0.58,86.36
54,0.58,89.5
55,0.57,88.19
56,0.57,88.4
57,0.58,88.14
58,0.57,92.31
59,0.57,88.03
60,0.58,90.84
61,0.57,92.69
62,0.57,93.71
63,0.57,93.0
64,0.57,94.13
65,0.57,93.71
66,0.57,95.12
67,0.57,93.88
68,0.57,97.27
69,0.57,95.25
70,0.57,94.81
71,0.57,99.75
72,0.58,97.31
73,0.57,97.89
74,0.28,371.84
75,0.53,70.31
76,0.57,67.96
77,0.57,70.02
78,0.58,74.97
79,0.58,78.95
80,0.58,80.14
81,0.58,81.89
82,0.58,84.04
83,0.58,86.51
84,0.58,89.11
85,0.58,86.41
86,0.58,89.04
87,0.58,90.62
88,0.58,90.97
89,0.58,92.52
90,0.58,93.46
91,0.58,93.22
92,0.58,92.69
93,0.58,94.44
94,0.58,95.02
95,0.58,94.85
96,0.58,96.58
97,0.58,95.34
98,0.58,95.69
99,0.58,98.9
