0,0.37,109.56
1,0.48,82.87
2,0.51,75.17
3,0.51,73.04
4,0.53,68.87
5,0.54,67.85
6,0.55,65.98
7,0.55,67.34
8,0.55,66.1
9,0.56,66.8
10,0.55,67.88
11,0.55,67.98
12,0.56,64.92
13,0.56,67.89
14,0.56,68.45
15,0.56,68.49
16,0.57,68.68
17,0.56,71.36
18,0.57,70.45
19,0.57,66.34
20,0.57,69.99
21,0.57,70.99
22,0.57,72.21
23,0.57,73.26
24,0.56,72.35
25,0.56,74.98
26,0.56,73.63
27,0.57,75.48
28,0.57,73.64
29,0.57,76.63
30,0.58,72.68
31,0.58,74.78
32,0.58,76.26
33,0.57,73.65
34,0.57,78.85
35,0.57,77.02
36,0.57,79.14
37,0.58,77.96
38,0.58,79.77
39,0.57,81.98
40,0.58,77.98
41,0.58,81.92
42,0.57,82.86
43,0.57,82.19
44,0.57,82.54
45,0.57,84.97
46,0.58,82.25
47,0.57,84.96
48,0.58,87.3
49,0.57,88.4
50,0.57,86.73
51,0.58,85.53
52,0.57,91.04
53,0.58,87.05
54,0.57,91.43
55,0.57,87.89
56,0.57,89.93
57,0.58,87.93
58,0.58,93.48
59,0.58,90.23
60,0.57,91.44
61,0.57,94.31
62,0.57,95.31
63,0.57,90.56
64,0.57,95.48
65,0.57,97.38
66,0.57,98.75
67,0.57,94.82
68,0.57,99.51
69,0.57,98.5
70,0.57,95.78
71,0.57,99.9
72,0.57,100.29
73,0.58,98.64
74,0.57,101.63
75,0.55,112.53
76,0.34,209.08
77,0.52,71.88
78,0.57,66.87
79,0.57,69.53
80,0.58,78.48
81,0.58,81.17
82,0.58,83.66
83,0.58,85.24
84,0.58,90.84
85,0.58,87.04
86,0.58,91.08
87,0.58,92.39
88,0.58,93.71
89,0.58,95.39
90,0.58,93.96
91,0.58,94.79
92,0.58,94.69
93,0.58,96.97
94,0.58,96.27
95,0.58,97.66
96,0.58,99.29
97,0.58,96.05
98,0.58,98.83
99,0.58,101.82
