0,0.42,104.93
1,0.51,78.35
2,0.52,74.27
3,0.54,70.3
4,0.54,68.17
5,0.55,67.44
6,0.56,66.33
7,0.56,66.63
8,0.56,67.14
9,0.56,68.14
10,0.56,67.2
11,0.56,69.55
12,0.56,67.54
13,0.56,72.04
14,0.56,70.42
15,0.56,70.03
16,0.57,69.11
17,0.57,70.61
18,0.57,72.1
19,0.57,72.34
20,0.57,72.21
21,0.57,73.42
22,0.57,74.18
23,0.57,74.21
24,0.57,76.69
25,0.57,75.1
26,0.57,75.79
27,0.57,75.5
28,0.57,75.64
29,0.57,77.39
30,0.57,77.62
31,0.57,78.98
32,0.57,77.38
33,0.57,80.99
34,0.57,77.79
35,0.57,77.57
36,0.57,82.31
37,0.57,80.86
38,0.57,83.88
39,0.57,80.95
40,0.57,84.16
41,0.57,82.17
42,0.57,83.61
43,0.57,83.36
44,0.57,85.96
45,0.57,84.49
46,0.57,87.46
47,0.57,90.61
48,0.57,88.56
49,0.57,85.93
