0,0.42,105.32
1,0.51,78.52
2,0.52,74.33
3,0.54,70.43
4,0.54,68.63
5,0.55,67.23
6,0.55,67.55
7,0.56,66.66
8,0.56,67.08
9,0.56,68.84
10,0.56,67.41
11,0.56,69.52
12,0.56,68.14
13,0.56,71.83
14,0.57,70.35
15,0.57,69.52
16,0.57,69.49
17,0.57,71.22
18,0.57,72.25
19,0.57,71.57
20,0.57,72.96
21,0.57,72.43
22,0.57,73.24
23,0.57,73.54
24,0.57,76.67
25,0.57,74.2
26,0.57,75.19
27,0.57,75.11
28,0.58,75.53
29,0.57,77.59
30,0.57,77.54
31,0.58,78.78
32,0.57,77.85
33,0.57,80.98
34,0.58,77.46
35,0.57,78.28
36,0.57,83.26
37,0.57,80.07
38,0.57,84.01
39,0.58,80.39
40,0.57,83.73
41,0.58,81.0
42,0.57,82.92
43,0.57,82.74
44,0.57,85.74
45,0.57,84.76
46,0.57,87.56
47,0.57,87.43
48,0.57,88.82
49,0.57,87.02
