0,0.38,108.69
1,0.48,82.71
2,0.51,75.02
3,0.51,73.84
4,0.54,67.13
5,0.54,67.53
6,0.55,66.66
7,0.55,66.53
8,0.55,67.28
9,0.55,67.53
10,0.55,68.67
11,0.56,67.36
12,0.56,65.42
13,0.56,67.39
14,0.56,67.77
15,0.56,67.44
16,0.57,67.92
17,0.56,70.5
18,0.56,71.1
19,0.57,66.25
20,0.57,69.15
21,0.57,71.92
22,0.57,71.7
23,0.57,71.87
24,0.57,71.5
25,0.57,72.26
26,0.56,73.35
27,0.57,74.81
28,0.57,72.94
29,0.57,75.01
30,0.58,72.65
31,0.57,75.49
32,0.58,75.61
33,0.57,74.62
34,0.57,78.68
35,0.57,77.15
36,0.57,79.51
37,0.58,77.4
38,0.58,79.83
39,0.58,81.21
40,0.58,77.79
41,0.58,79.73
42,0.58,81.9
43,0.57,79.8
44,0.57,81.24
45,0.57,85.0
46,0.58,81.62
47,0.58,82.21
48,0.58,84.62
49,0.57,86.79
50,0.57,85.89
51,0.57,84.16
52,0.57,88.07
53,0.58,85.77
54,0.58,89.63
55,0.57,86.61
56,0.57,88.8
57,0.58,87.78
58,0.58,91.58
59,0.58,88.3
60,0.58,90.16
61,0.58,91.06
62,0.53,103.55
63,0.44,116.05
64,0.53,74.22
65,0.57,69.81
66,0.58,73.39
67,0.58,79.38
68,0.58,78.27
69,0.58,80.96
70,0.58,82.49
71,0.58,81.75
72,0.58,85.21
73,0.58,89.18
74,0.58,87.57
75,0.58,88.26
76,0.58,88.82
77,0.58,89.59
78,0.58,93.06
79,0.58,89.98
80,0.58,91.95
81,0.58,90.8
82,0.58,93.66
83,0.58,92.26
84,0.58,97.06
85,0.58,92.61
86,0.58,91.6
87,0.58,93.11
88,0.58,94.81
89,0.58,96.58
90,0.58,94.81
91,0.58,95.59
92,0.58,95.06
93,0.58,97.41
94,0.58,96.68
95,0.58,98.72
96,0.58,99.52
97,0.58,96.17
98,0.58,98.78
99,0.58,98.85
