0,0.44,102.37
1,0.5,77.94
2,0.54,69.35
3,0.54,69.03
4,0.55,67.17
5,0.56,64.87
6,0.57,63.48
7,0.57,64.73
8,0.56,65.55
9,0.57,65.05
10,0.57,66.01
11,0.57,67.17
12,0.57,67.68
13,0.57,66.71
14,0.58,65.86
15,0.58,66.86
16,0.58,66.83
17,0.58,69.23
18,0.58,67.98
19,0.58,71.56
20,0.58,69.33
21,0.58,71.5
22,0.58,72.06
23,0.58,70.48
24,0.58,69.94
25,0.58,70.61
26,0.58,73.76
27,0.58,72.31
28,0.58,73.51
29,0.59,72.32
30,0.58,75.56
31,0.58,76.66
32,0.58,74.93
33,0.58,76.15
34,0.58,79.19
35,0.58,75.98
36,0.58,78.62
37,0.58,78.57
38,0.58,81.07
39,0.58,80.2
40,0.58,80.29
41,0.59,80.09
42,0.58,83.36
43,0.58,81.05
44,0.58,84.57
45,0.58,80.41
46,0.58,83.07
47,0.58,84.11
48,0.58,85.44
49,0.58,85.46
