0,0.44,102.26
1,0.51,77.53
2,0.54,69.53
3,0.54,68.62
4,0.55,67.08
5,0.56,65.65
6,0.56,64.91
7,0.57,64.37
8,0.57,64.6
9,0.57,65.59
10,0.57,66.18
11,0.57,67.24
12,0.57,67.73
13,0.57,65.92
14,0.57,65.82
15,0.58,67.24
16,0.58,67.29
17,0.58,70.21
18,0.58,68.51
19,0.57,71.91
20,0.58,71.42
21,0.58,72.23
22,0.58,73.79
23,0.58,71.77
24,0.58,71.38
25,0.58,71.56
26,0.58,73.76
27,0.58,72.45
28,0.58,74.79
29,0.58,73.46
30,0.58,77.53
31,0.58,76.89
32,0.58,77.14
33,0.58,76.44
34,0.58,80.75
35,0.58,77.66
36,0.58,80.16
37,0.58,79.26
38,0.58,82.31
39,0.58,81.51
40,0.58,79.91
41,0.58,82.88
42,0.58,82.5
43,0.58,81.91
44,0.58,85.4
45,0.58,83.2
46,0.58,84.16
47,0.58,84.32
48,0.58,86.96
49,0.58,87.38
