0,0.43,103.02
1,0.5,77.87
2,0.54,69.45
3,0.54,68.93
4,0.55,66.57
5,0.56,64.7
6,0.57,64.92
7,0.57,64.04
8,0.56,65.29
9,0.57,65.76
10,0.57,66.01
11,0.57,68.21
12,0.57,67.37
13,0.57,65.26
14,0.58,65.7
15,0.58,67.0
16,0.58,67.24
17,0.58,69.84
18,0.58,68.46
19,0.57,72.0
20,0.58,70.64
21,0.58,73.02
22,0.58,73.17
23,0.58,71.25
24,0.58,71.33
25,0.58,71.82
26,0.58,74.77
27,0.58,72.74
28,0.58,74.02
29,0.58,74.52
30,0.58,76.46
31,0.58,77.66
32,0.58,76.44
33,0.58,76.02
34,0.58,78.84
35,0.58,76.77
36,0.58,79.23
37,0.58,79.15
38,0.58,81.55
39,0.58,80.89
40,0.58,80.87
41,0.58,83.11
42,0.58,82.98
43,0.58,82.88
44,0.58,86.18
45,0.58,82.68
46,0.58,84.82
47,0.58,83.26
48,0.58,85.74
49,0.58,87.17
