0,0.44,102.98
1,0.51,77.74
2,0.54,69.6
3,0.53,69.39
4,0.55,66.49
5,0.55,65.76
6,0.57,64.47
7,0.57,64.01
8,0.56,66.33
9,0.57,65.98
10,0.57,66.17
11,0.57,68.1
12,0.57,67.92
13,0.57,65.71
14,0.57,67.26
15,0.58,67.49
16,0.58,67.01
17,0.58,69.56
18,0.58,68.92
19,0.57,72.29
20,0.58,71.09
21,0.58,72.35
22,0.58,72.99
23,0.58,70.91
24,0.58,71.47
25,0.58,72.48
26,0.58,74.89
27,0.58,72.92
28,0.58,73.93
29,0.58,74.23
30,0.58,76.56
31,0.58,77.55
32,0.58,75.66
33,0.58,77.18
34,0.58,79.58
35,0.58,76.69
36,0.58,79.5
37,0.58,79.76
38,0.58,81.41
39,0.58,80.8
40,0.58,79.68
41,0.58,81.3
42,0.58,83.06
43,0.58,81.26
44,0.58,84.77
45,0.58,81.96
46,0.58,84.61
47,0.58,83.78
48,0.58,86.38
49,0.58,85.69
