0,0.29,151.86
1,0.43,101.38
2,0.48,86.12
3,0.51,78.09
4,0.52,77.31
5,0.53,71.61
6,0.54,69.99
7,0.55,67.35
8,0.55,68.12
9,0.54,67.85
10,0.55,68.21
11,0.55,68.18
12,0.55,67.58
13,0.55,65.48
14,0.55,66.97
15,0.55,66.29
16,0.56,68.03
17,0.56,65.68
18,0.56,67.03
19,0.55,69.11
20,0.56,67.13
21,0.55,69.68
22,0.56,67.87
23,0.56,67.49
24,0.56,67.86
25,0.57,67.55
26,0.56,70.43
27,0.56,70.26
28,0.56,70.03
29,0.57,70.92
30,0.56,70.26
31,0.56,72.01
32,0.57,70.57
33,0.57,71.31
34,0.56,72.8
35,0.56,73.32
36,0.57,70.57
37,0.57,70.67
38,0.57,72.16
39,0.57,72.89
40,0.56,73.42
41,0.57,73.99
42,0.57,72.53
43,0.57,74.35
44,0.56,74.25
45,0.57,74.44
46,0.57,74.03
47,0.57,75.36
48,0.57,75.12
49,0.57,74.0
