0,0.29,151.79
1,0.44,101.61
2,0.48,86.05
3,0.51,78.17
4,0.52,77.8
5,0.53,71.64
6,0.53,70.46
7,0.54,67.66
8,0.55,67.98
9,0.55,67.6
10,0.55,68.79
11,0.55,68.29
12,0.55,67.17
13,0.56,65.46
14,0.56,65.62
15,0.55,66.68
16,0.55,68.71
17,0.56,66.06
18,0.56,66.51
19,0.55,68.23
20,0.56,67.8
21,0.55,70.68
22,0.56,67.56
23,0.56,67.79
24,0.56,67.44
25,0.56,68.3
26,0.56,69.78
27,0.56,70.41
28,0.56,71.51
29,0.57,70.89
30,0.56,69.6
31,0.56,71.69
32,0.56,71.37
33,0.57,71.9
34,0.56,72.77
35,0.56,73.61
36,0.57,71.75
37,0.57,70.95
38,0.56,73.13
39,0.57,72.37
40,0.56,73.84
41,0.57,73.74
42,0.57,73.03
43,0.57,74.46
44,0.56,74.62
45,0.57,74.16
46,0.57,73.52
47,0.57,75.68
48,0.57,75.43
49,0.57,74.41
