0,0.29,151.98
1,0.44,101.42
2,0.48,85.89
3,0.51,78.05
4,0.52,77.44
5,0.53,71.8
6,0.54,70.05
7,0.54,67.77
8,0.54,68.14
9,0.55,67.31
10,0.55,68.26
11,0.54,68.41
12,0.55,67.6
13,0.56,64.97
14,0.55,65.82
15,0.56,66.58
16,0.56,68.28
17,0.56,66.25
18,0.56,65.69
19,0.55,68.42
20,0.56,67.89
21,0.55,70.85
22,0.56,67.23
23,0.57,68.22
24,0.56,67.47
25,0.57,67.62
26,0.56,70.1
27,0.56,70.63
28,0.56,70.27
29,0.57,70.87
30,0.56,70.06
31,0.56,71.56
32,0.56,70.87
33,0.57,72.01
34,0.56,73.31
35,0.56,73.4
36,0.57,71.38
37,0.57,70.99
38,0.56,73.06
39,0.57,73.35
40,0.56,73.22
41,0.57,73.93
42,0.57,73.06
43,0.57,75.03
44,0.56,75.3
45,0.57,74.05
46,0.57,74.36
47,0.57,76.36
48,0.57,75.46
49,0.57,74.59
