0,0.3,127.9
1,0.42,89.76
2,0.43,88.71
3,0.46,83.24
4,0.48,79.23
5,0.51,72.96
6,0.52,70.84
7,0.51,73.95
8,0.52,71.35
9,0.52,74.45
10,0.53,71.45
11,0.51,73.8
12,0.54,71.78
13,0.54,70.67
14,0.54,70.92
15,0.55,71.43
16,0.54,74.02
17,0.55,79.72
18,0.54,78.25
19,0.55,73.46
20,0.55,76.42
21,0.56,76.38
22,0.55,78.69
23,0.55,78.54
24,0.56,77.44
25,0.55,81.66
26,0.55,81.22
27,0.56,83.56
28,0.56,82.86
29,0.56,87.55
30,0.56,85.25
31,0.56,87.61
32,0.57,87.43
33,0.56,89.59
34,0.56,91.87
35,0.56,92.73
36,0.56,90.62
37,0.56,94.79
38,0.56,93.71
39,0.56,97.49
40,0.56,94.03
41,0.56,95.15
42,0.56,100.72
43,0.56,96.83
44,0.56,100.26
45,0.56,104.54
46,0.55,106.37
47,0.41,186.24
48,0.42,161.29
49,0.53,76.97
