0,0.32,115.88
1,0.38,96.39
2,0.42,93.42
3,0.45,86.82
4,0.47,83.71
5,0.49,79.17
6,0.5,75.54
7,0.51,76.78
8,0.52,72.41
9,0.51,75.23
10,0.53,69.29
11,0.52,74.6
12,0.53,70.34
13,0.53,72.3
14,0.55,69.31
15,0.56,70.04
16,0.55,70.9
17,0.56,72.13
18,0.55,75.88
19,0.56,71.57
20,0.56,72.4
21,0.56,74.69
22,0.55,79.19
23,0.56,76.68
24,0.56,75.92
25,0.56,79.47
26,0.56,80.05
27,0.56,81.82
28,0.56,86.85
29,0.57,82.31
30,0.56,83.41
31,0.57,82.25
32,0.57,84.31
33,0.57,81.73
34,0.57,86.47
35,0.57,86.09
36,0.57,85.0
37,0.57,89.51
38,0.57,91.26
39,0.57,91.42
40,0.57,92.36
41,0.57,95.51
42,0.57,94.37
43,0.57,91.85
44,0.57,93.2
45,0.57,98.2
46,0.57,99.49
47,0.4,226.33
48,0.47,88.02
49,0.54,70.61
