0,0.32,114.72
1,0.4,93.07
2,0.41,96.53
3,0.44,87.02
4,0.44,97.99
5,0.5,77.35
6,0.47,94.16
7,0.51,73.38
8,0.52,72.84
9,0.5,86.56
10,0.52,74.5
11,0.51,86.75
12,0.53,70.24
13,0.55,67.27
14,0.55,71.94
15,0.54,73.65
16,0.54,73.34
17,0.54,80.78
18,0.53,169.81
19,0.55,84.32
20,0.53,143.79
21,0.54,301.06
22,0.55,80.59
23,0.53,119.83
24,0.56,76.83
25,0.54,161.31
26,0.25,2766765.36
27,0.48,79.95
28,0.53,71.29
29,0.54,69.29
30,0.54,71.19
31,0.51,201.33
32,0.51,351.9
33,0.49,701.39
34,0.52,448.85
35,0.51,1024.67
36,0.51,1057.72
37,0.54,163.9
38,0.55,87.54
39,0.53,4953.92
40,0.52,5020.05
41,0.53,863.39
42,0.53,727.7
43,0.53,388.41
44,0.54,139.39
45,0.52,1806.99
46,0.51,1376.91
47,0.49,2988.87
48,0.55,88.96
49,0.56,87.97
