0,0.34,109.81
1,0.39,97.45
2,0.45,84.21
3,0.47,80.72
4,0.48,81.32
5,0.5,74.39
6,0.51,74.46
7,0.52,73.8
8,0.52,71.39
9,0.52,73.99
10,0.52,72.87
11,0.54,69.24
12,0.53,70.63
13,0.55,69.43
14,0.55,70.75
15,0.55,72.05
16,0.54,75.0
17,0.55,76.64
18,0.55,77.56
19,0.55,74.0
20,0.56,73.34
21,0.56,74.95
22,0.52,87.37
23,0.52,83.24
24,0.48,90.32
25,0.53,75.5
26,0.55,72.03
27,0.56,74.42
28,0.57,74.05
29,0.57,77.66
30,0.57,77.31
31,0.57,78.72
32,0.57,82.05
33,0.57,79.75
34,0.57,83.24
35,0.57,82.72
36,0.57,85.91
37,0.57,85.18
38,0.57,87.87
39,0.57,87.65
40,0.57,87.45
41,0.57,89.83
42,0.57,92.21
43,0.57,92.73
44,0.57,91.77
45,0.56,97.11
46,0.57,94.83
47,0.51,519.23
48,0.56,98.72
49,0.56,100.47
