0,0.28,151.93
1,0.43,106.17
2,0.5,80.86
3,0.52,75.37
4,0.53,72.91
5,0.54,69.82
6,0.54,69.23
7,0.54,67.96
8,0.55,68.21
9,0.55,66.62
10,0.56,65.32
11,0.56,66.39
12,0.56,66.36
13,0.56,68.22
14,0.56,66.25
15,0.56,66.49
16,0.57,67.16
17,0.56,67.88
18,0.56,67.59
19,0.56,68.15
20,0.57,67.62
21,0.56,67.91
22,0.56,67.12
23,0.57,66.11
24,0.57,68.78
25,0.57,67.62
26,0.57,67.77
27,0.57,70.99
28,0.57,68.37
29,0.57,69.91
30,0.58,67.96
31,0.57,66.99
32,0.57,71.06
33,0.58,69.32
34,0.57,71.0
35,0.57,71.21
36,0.57,70.42
37,0.57,72.82
38,0.58,70.65
39,0.57,71.9
40,0.58,70.34
41,0.57,74.73
42,0.58,72.36
43,0.58,71.26
44,0.58,72.45
45,0.58,73.58
46,0.58,71.61
47,0.58,73.85
48,0.57,73.32
49,0.57,75.78
