0,0.28,151.43
1,0.43,107.33
2,0.5,80.84
3,0.52,75.36
4,0.53,72.76
5,0.54,69.68
6,0.53,70.05
7,0.54,67.98
8,0.55,68.04
9,0.54,67.14
10,0.56,65.58
11,0.56,66.28
12,0.55,67.2
13,0.56,67.35
14,0.57,65.68
15,0.56,66.65
16,0.57,66.51
17,0.57,66.61
18,0.56,67.11
19,0.57,67.07
20,0.57,66.9
21,0.56,67.6
22,0.57,67.01
23,0.57,66.32
24,0.57,68.85
25,0.56,67.3
26,0.57,68.19
27,0.57,70.71
28,0.57,68.23
29,0.57,69.33
30,0.58,67.79
31,0.57,67.74
32,0.57,71.9
33,0.57,69.18
34,0.57,72.33
35,0.57,71.02
36,0.57,71.17
37,0.57,73.65
38,0.57,71.33
39,0.57,71.78
40,0.57,70.7
41,0.57,74.65
42,0.58,72.3
43,0.57,71.05
44,0.57,72.8
45,0.57,74.58
46,0.58,72.24
47,0.58,73.55
48,0.57,73.51
49,0.57,75.28
