0,0.28,151.92
1,0.43,106.51
2,0.5,81.06
3,0.52,75.14
4,0.53,72.87
5,0.54,69.73
6,0.54,68.81
7,0.54,67.91
8,0.54,69.39
9,0.54,67.44
10,0.55,65.87
11,0.55,66.83
12,0.55,66.87
13,0.56,67.17
14,0.57,65.29
15,0.56,67.1
16,0.57,66.23
17,0.57,66.82
18,0.56,67.81
19,0.56,68.34
20,0.57,66.78
21,0.56,68.86
22,0.57,66.66
23,0.56,66.57
24,0.56,70.19
25,0.57,68.49
26,0.57,68.72
27,0.56,72.5
28,0.57,68.71
29,0.57,70.58
30,0.57,69.0
31,0.57,67.9
32,0.56,72.82
33,0.57,69.09
34,0.57,72.0
35,0.57,71.16
36,0.57,71.76
37,0.57,73.64
38,0.57,72.12
39,0.57,72.98
40,0.57,72.22
41,0.57,75.29
42,0.57,72.5
43,0.57,72.15
44,0.57,72.83
45,0.57,74.4
46,0.58,72.77
47,0.57,74.23
48,0.57,73.35
49,0.57,76.4
