0,0.36,114.29
1,0.45,89.09
2,0.49,79.08
3,0.51,74.38
4,0.52,72.47
5,0.54,68.48
6,0.54,69.16
7,0.55,67.44
8,0.55,65.15
9,0.55,67.43
10,0.54,68.14
11,0.55,69.56
12,0.55,68.63
13,0.55,69.44
14,0.55,68.48
15,0.56,69.87
16,0.56,69.11
17,0.56,69.95
18,0.56,70.34
19,0.56,71.78
20,0.57,71.28
21,0.56,73.32
22,0.56,72.37
23,0.56,73.99
24,0.56,73.96
25,0.56,76.4
26,0.56,74.13
27,0.57,75.01
28,0.57,75.85
29,0.56,75.55
30,0.57,77.75
31,0.57,76.49
32,0.56,79.44
33,0.57,76.55
34,0.56,80.13
35,0.56,81.35
36,0.56,80.0
37,0.57,80.28
38,0.57,83.23
39,0.57,79.7
40,0.56,81.29
41,0.57,81.23
42,0.57,79.86
43,0.57,80.63
44,0.57,82.14
45,0.57,86.05
46,0.57,83.59
47,0.57,81.89
48,0.57,86.99
49,0.57,84.95
