0,0.36,114.2
1,0.45,89.02
2,0.49,79.09
3,0.51,74.71
4,0.52,72.15
5,0.53,69.28
6,0.53,69.31
7,0.55,66.6
8,0.55,66.11
9,0.55,67.11
10,0.54,68.46
11,0.55,69.9
12,0.55,68.9
13,0.55,69.55
14,0.55,68.34
15,0.56,71.25
16,0.56,68.6
17,0.56,69.97
18,0.56,68.65
19,0.56,72.01
20,0.56,70.86
21,0.56,72.97
22,0.56,72.44
23,0.56,73.37
24,0.56,74.08
25,0.56,75.44
26,0.56,73.74
27,0.56,74.24
28,0.57,74.89
29,0.57,75.72
30,0.57,76.85
31,0.57,75.9
32,0.56,77.68
33,0.57,76.59
34,0.57,78.88
35,0.56,80.4
36,0.57,78.95
37,0.57,79.88
38,0.57,83.12
39,0.57,79.01
40,0.56,81.39
41,0.57,80.89
42,0.57,79.66
43,0.57,80.68
44,0.57,82.6
45,0.56,86.28
46,0.56,83.21
47,0.57,82.84
48,0.57,87.07
49,0.57,84.34
