0,0.36,114.66
1,0.45,88.76
2,0.49,78.95
3,0.51,74.86
4,0.52,71.96
5,0.54,69.0
6,0.54,69.12
7,0.55,66.9
8,0.55,65.86
9,0.55,67.66
10,0.54,68.78
11,0.55,69.53
12,0.55,68.19
13,0.55,70.19
14,0.55,68.71
15,0.55,69.85
16,0.56,69.37
17,0.56,69.75
18,0.56,70.28
19,0.56,72.27
20,0.56,71.09
21,0.57,73.01
22,0.56,72.77
23,0.56,73.3
24,0.56,74.25
25,0.56,75.59
26,0.56,75.21
27,0.57,74.84
28,0.57,75.6
29,0.57,75.71
30,0.57,77.57
31,0.57,75.75
32,0.56,78.43
33,0.57,77.19
34,0.57,78.91
35,0.56,80.35
36,0.56,79.34
37,0.57,79.92
38,0.56,83.41
39,0.57,80.1
40,0.56,81.55
41,0.57,81.36
42,0.57,79.42
43,0.57,81.17
44,0.57,81.13
45,0.57,85.07
46,0.56,82.39
47,0.57,81.45
48,0.57,86.85
49,0.57,83.52
