0,0.36,114.05
1,0.45,88.98
2,0.49,78.62
3,0.51,74.58
4,0.52,71.76
5,0.54,68.44
6,0.53,69.47
7,0.55,67.45
8,0.55,65.92
9,0.55,67.01
10,0.55,67.76
11,0.55,69.68
12,0.55,68.75
13,0.56,69.04
14,0.55,68.2
15,0.56,70.57
16,0.56,68.95
17,0.56,70.05
18,0.56,68.91
19,0.56,71.66
20,0.56,71.98
21,0.56,72.29
22,0.56,72.77
23,0.56,73.67
24,0.56,73.32
25,0.56,76.03
26,0.56,74.43
27,0.56,74.89
28,0.57,75.34
29,0.57,75.17
30,0.57,75.83
31,0.57,75.83
32,0.56,77.67
33,0.57,76.6
34,0.57,79.14
35,0.56,80.53
36,0.56,79.03
37,0.57,80.8
38,0.57,83.66
39,0.57,80.24
40,0.57,81.22
41,0.57,82.01
42,0.57,80.65
43,0.57,82.11
44,0.57,82.0
45,0.57,85.46
46,0.56,82.09
47,0.57,83.19
48,0.57,88.52
49,0.57,82.78
