0,0.38,108.38
1,0.48,82.89
2,0.51,74.86
3,0.51,73.61
4,0.53,68.8
5,0.54,67.68
6,0.55,66.55
7,0.55,66.14
8,0.55,66.96
9,0.56,65.8
10,0.55,68.12
11,0.56,66.97
12,0.56,65.65
13,0.56,67.42
14,0.57,68.75
15,0.57,66.27
16,0.56,69.34
17,0.56,71.44
18,0.56,70.73
19,0.58,66.07
20,0.57,69.23
21,0.57,70.95
22,0.57,71.65
23,0.57,73.14
24,0.56,71.92
25,0.57,72.6
26,0.57,73.27
27,0.57,74.54
28,0.57,72.63
29,0.57,75.85
30,0.58,73.21
31,0.57,75.52
32,0.58,76.64
33,0.57,74.25
34,0.57,79.21
35,0.57,78.11
36,0.57,79.76
37,0.57,78.35
38,0.57,79.96
39,0.57,81.73
40,0.58,78.26
41,0.57,81.68
42,0.57,83.4
43,0.57,82.74
44,0.57,81.97
45,0.57,88.21
46,0.57,83.26
47,0.57,83.98
48,0.58,86.79
49,0.57,86.55
