0,0.37,108.82
1,0.48,83.08
2,0.51,75.17
3,0.51,73.47
4,0.53,68.47
5,0.54,67.84
6,0.55,65.51
7,0.55,66.72
8,0.55,66.13
9,0.56,65.76
10,0.55,66.88
11,0.56,67.19
12,0.57,64.36
13,0.56,66.75
14,0.57,67.75
15,0.57,65.88
16,0.57,66.59
17,0.57,69.52
18,0.57,69.37
19,0.58,66.47
20,0.57,67.77
21,0.57,69.56
22,0.57,71.77
23,0.57,71.46
24,0.57,71.37
25,0.57,73.06
26,0.57,72.68
27,0.58,72.95
28,0.57,72.65
29,0.58,74.65
30,0.57,73.84
31,0.57,74.17
32,0.58,76.32
33,0.57,73.43
34,0.57,78.49
35,0.57,76.76
36,0.57,79.02
37,0.57,78.57
38,0.57,80.13
39,0.57,81.54
40,0.58,78.67
41,0.57,81.42
42,0.57,83.14
43,0.57,81.49
44,0.57,82.57
45,0.57,84.75
46,0.58,81.59
47,0.57,84.76
48,0.58,87.34
49,0.57,86.01
