0,0.36,113.62
1,0.47,85.85
2,0.49,78.77
3,0.52,72.52
4,0.53,71.95
5,0.54,68.8
6,0.53,70.36
7,0.56,66.51
8,0.54,70.44
9,0.55,67.78
10,0.54,67.88
11,0.55,67.13
12,0.56,66.9
13,0.56,69.98
14,0.55,70.62
15,0.56,68.82
16,0.57,66.87
17,0.56,69.89
18,0.57,68.14
19,0.55,73.21
20,0.57,71.93
21,0.56,72.2
22,0.56,72.47
23,0.57,72.5
24,0.56,74.56
25,0.57,75.08
26,0.57,73.63
27,0.56,75.68
28,0.57,73.49
29,0.56,78.22
30,0.57,76.59
31,0.57,77.84
32,0.57,74.66
33,0.56,81.63
34,0.57,78.23
35,0.57,77.51
36,0.57,78.72
37,0.57,81.17
38,0.57,82.54
39,0.57,82.25
40,0.57,82.13
41,0.57,82.24
42,0.57,80.3
43,0.57,82.68
44,0.57,82.52
45,0.57,84.85
46,0.56,86.05
47,0.57,87.71
48,0.57,87.91
49,0.56,87.55
