0,0.36,113.22
1,0.47,86.02
2,0.49,78.43
3,0.52,73.01
4,0.52,72.5
5,0.53,68.9
6,0.53,70.31
7,0.55,68.08
8,0.54,69.58
9,0.55,68.34
10,0.54,67.86
11,0.55,66.76
12,0.55,68.39
13,0.55,69.7
14,0.54,71.52
15,0.56,70.69
16,0.57,68.64
17,0.56,72.06
18,0.57,69.8
19,0.55,74.53
20,0.57,72.01
21,0.56,71.95
22,0.56,73.48
23,0.57,73.87
24,0.56,74.79
25,0.56,77.52
26,0.56,76.14
27,0.56,77.25
28,0.57,73.96
29,0.57,78.8
30,0.56,81.25
31,0.57,79.33
32,0.57,76.21
33,0.56,83.57
34,0.57,79.8
35,0.56,77.93
36,0.57,79.77
37,0.57,82.18
38,0.57,81.79
39,0.57,80.4
40,0.57,83.18
41,0.57,82.1
42,0.57,81.04
43,0.57,83.32
44,0.56,83.91
45,0.57,85.39
46,0.56,84.77
47,0.56,88.63
48,0.57,88.88
49,0.57,88.65
