0,0.36,113.64
1,0.47,86.19
2,0.49,78.25
3,0.52,72.44
4,0.52,72.56
5,0.53,69.69
6,0.53,70.87
7,0.56,67.22
8,0.54,68.9
9,0.55,66.68
10,0.54,67.29
11,0.55,67.07
12,0.56,67.21
13,0.55,70.43
14,0.55,69.6
15,0.56,68.94
16,0.57,66.56
17,0.56,69.52
18,0.57,68.96
19,0.55,74.01
20,0.56,71.69
21,0.56,71.16
22,0.56,72.88
23,0.57,71.73
24,0.56,73.33
25,0.57,74.93
26,0.56,74.5
27,0.57,75.7
28,0.57,72.71
29,0.56,79.79
30,0.56,76.99
31,0.57,77.32
32,0.57,75.5
33,0.56,81.77
34,0.57,78.51
35,0.57,77.38
36,0.57,79.23
37,0.56,82.22
38,0.57,80.9
39,0.57,81.56
40,0.57,82.52
41,0.57,82.63
42,0.57,80.5
43,0.56,81.71
44,0.57,85.08
45,0.57,84.63
46,0.56,85.41
47,0.57,87.8
48,0.57,87.2
49,0.57,87.92
