0,0.32,109.7
1,0.41,95.74
2,0.42,91.45
3,0.47,80.98
4,0.49,79.77
5,0.48,80.5
6,0.51,75.26
7,0.52,72.12
8,0.51,74.57
9,0.52,73.62
10,0.54,67.56
11,0.53,73.2
12,0.52,72.48
13,0.53,75.84
14,0.53,74.4
15,0.55,73.76
16,0.54,74.89
17,0.56,72.16
18,0.56,71.9
19,0.56,75.17
20,0.57,74.26
21,0.56,74.04
22,0.56,77.43
23,0.56,80.11
24,0.57,79.82
25,0.57,77.43
26,0.56,85.67
27,0.56,81.6
28,0.57,83.65
29,0.57,82.29
30,0.57,87.15
31,0.57,86.8
32,0.57,88.9
33,0.56,87.33
34,0.56,89.25
35,0.57,87.49
36,0.56,96.4
37,0.52,104.22
38,0.44,92.53
39,0.54,78.22
40,0.56,72.89
41,0.56,78.05
42,0.58,76.8
43,0.58,82.35
44,0.58,82.65
45,0.58,87.14
46,0.58,87.79
47,0.58,87.49
48,0.58,90.96
49,0.58,90.71
