0,0.33,109.79
1,0.42,90.61
2,0.41,90.88
3,0.46,84.7
4,0.48,80.21
5,0.49,79.4
6,0.51,75.41
7,0.52,73.84
8,0.51,73.82
9,0.5,78.87
10,0.53,70.82
11,0.53,71.67
12,0.52,74.92
13,0.54,72.96
14,0.54,74.12
15,0.55,73.0
16,0.55,74.0
17,0.56,73.67
18,0.56,74.22
19,0.55,80.45
20,0.56,74.81
21,0.56,76.37
22,0.55,83.49
23,0.54,87.19
24,0.55,81.54
25,0.55,81.02
26,0.53,85.08
27,0.57,77.94
28,0.57,82.19
29,0.57,83.29
30,0.57,87.5
31,0.57,86.97
32,0.57,87.37
33,0.57,87.82
34,0.56,90.97
35,0.57,88.79
36,0.56,96.35
37,0.58,93.02
38,0.57,94.59
39,0.57,93.04
40,0.56,99.4
41,0.56,99.0
42,0.57,97.16
43,0.53,105.63
44,0.42,108.7
45,0.52,73.21
46,0.54,74.63
47,0.56,73.02
48,0.57,78.05
49,0.57,80.04
