0,0.34,109.64
1,0.4,98.22
2,0.43,89.41
3,0.45,86.13
4,0.49,78.57
5,0.5,75.36
6,0.51,72.72
7,0.53,73.9
8,0.51,74.97
9,0.52,72.22
10,0.53,70.13
11,0.54,70.81
12,0.51,76.04
13,0.53,76.57
14,0.54,73.06
15,0.54,72.3
16,0.55,75.69
17,0.56,71.48
18,0.56,71.15
19,0.53,84.85
20,0.53,78.01
21,0.56,72.21
22,0.56,73.28
23,0.56,76.93
24,0.55,79.42
25,0.57,76.66
26,0.56,78.08
27,0.56,76.01
28,0.57,79.28
29,0.57,80.05
30,0.56,84.18
31,0.57,82.42
32,0.56,84.81
33,0.57,84.99
34,0.56,88.2
35,0.57,86.8
36,0.56,91.02
37,0.57,88.01
38,0.57,90.35
39,0.57,89.99
40,0.56,96.34
41,0.57,91.37
42,0.57,92.5
43,0.57,97.38
44,0.57,93.83
45,0.57,95.3
46,0.56,103.48
47,0.57,97.31
48,0.57,101.13
49,0.57,97.5
