0,0.32,113.1
1,0.4,96.83
2,0.41,94.05
3,0.45,87.55
4,0.48,78.94
5,0.5,75.9
6,0.51,74.68
7,0.53,72.33
8,0.52,71.49
9,0.5,77.42
10,0.53,67.34
11,0.54,70.98
12,0.53,72.41
13,0.53,75.05
14,0.54,73.26
15,0.55,70.59
16,0.54,77.23
17,0.55,73.41
18,0.55,72.73
19,0.54,78.89
20,0.55,74.96
21,0.56,75.63
22,0.55,79.78
23,0.56,78.36
24,0.56,81.01
25,0.57,79.96
26,0.56,83.19
27,0.57,80.2
28,0.57,80.85
29,0.57,81.5
30,0.57,87.84
31,0.57,87.86
32,0.57,86.52
33,0.57,86.56
34,0.56,92.57
35,0.57,87.57
36,0.56,98.25
37,0.57,89.55
38,0.56,94.66
39,0.57,93.1
40,0.56,98.18
41,0.55,104.05
42,0.55,93.36
43,0.55,97.07
44,0.53,125.23
45,0.44,136.62
46,0.47,87.1
47,0.55,73.6
48,0.56,77.88
49,0.57,80.16
